run,split,variant,resample,matched_n,auroc
M4,B,af_known_only,46,3614,0.5
M4,B,af_known_only,47,3614,0.5
M4,B,af_known_only,48,3614,0.5
M4,B,af_known_only,49,3614,0.5
M4,B,af_known_only,50,3614,0.5
M4,B,af_known_only,51,3614,0.5
M4,B,af_known_only,52,3614,0.5
M4,B,af_known_only,53,3614,0.5
M4,B,af_known_only,54,3614,0.5
M4,B,af_known_only,55,3614,0.5
M4,B,af_known_only,56,3614,0.5
M4,B,af_known_only,57,3614,0.5
M4,B,af_known_only,58,3614,0.5
M4,B,af_known_only,59,3614,0.5
M4,B,af_known_only,60,3614,0.5
M4,B,af_known_only,61,3614,0.5
M4,B,af_known_only,62,3614,0.5
M4,B,af_known_only,63,3614,0.5
M4,B,af_known_only,64,3614,0.5
M4,B,af_known_only,65,3614,0.5
M4,B,af_known_only,66,3614,0.5
M4,B,af_known_only,67,3614,0.5
M4,B,af_known_only,68,3614,0.5
M4,B,af_known_only,69,3614,0.5
M4,B,af_known_only,70,3614,0.5
M4,B,af_known_only,71,3614,0.5
M4,B,af_known_only,72,3614,0.5
M4,B,af_known_only,73,3614,0.5
M4,B,af_known_only,74,3614,0.5
M4,B,af_known_only,75,3614,0.5
M4,B,af_known_only,76,3614,0.5
M4,B,af_known_only,77,3614,0.5
M4,B,af_known_only,78,3614,0.5
M4,B,af_known_only,79,3614,0.5
M4,B,af_known_only,80,3614,0.5
M4,B,af_known_only,81,3614,0.5
M4,B,af_known_only,82,3614,0.5
M4,B,af_known_only,83,3614,0.5
M4,B,af_known_only,84,3614,0.5
M4,B,af_known_only,85,3614,0.5
M4,B,af_known_only,86,3614,0.5
M4,B,af_known_only,87,3614,0.5
M4,B,af_known_only,88,3614,0.5
M4,B,af_known_only,89,3614,0.5
M4,B,af_known_only,90,3614,0.5
M4,B,af_known_only,91,3614,0.5
M4,B,af_known_only,92,3614,0.5
M4,B,af_known_only,93,3614,0.5
M4,B,af_known_only,94,3614,0.5
M4,B,af_known_only,95,3614,0.5
M4,B,af_known_only,96,3614,0.5
M4,B,af_known_only,97,3614,0.5
M4,B,af_known_only,98,3614,0.5
M4,B,af_known_only,99,3614,0.5
NT,B,all_eligible,0,30204,0.9063016611309199
NT,B,all_eligible,1,30204,0.9061219118110564
NT,B,all_eligible,2,30204,0.9059363813816018
NT,B,all_eligible,3,30204,0.9056090131712136
NT,B,all_eligible,4,30204,0.905833419754016
NT,B,all_eligible,5,30204,0.9053141239667379
NT,B,all_eligible,6,30204,0.9058707722550445
NT,B,all_eligible,7,30204,0.9058475952013484
NT,B,all_eligible,8,30204,0.9056354457985701
NT,B,all_eligible,9,30204,0.9057148247959432
NT,B,all_eligible,10,30204,0.904803557939942
NT,B,all_eligible,11,30204,0.9055525700739321
NT,B,all_eligible,12,30204,0.9053830785514809
NT,B,all_eligible,13,30204,0.9060531304184475
NT,B,all_eligible,14,30204,0.9061142869725438
NT,B,all_eligible,15,30204,0.9057688015495425
NT,B,all_eligible,16,30204,0.905915153287491
NT,B,all_eligible,17,30204,0.9051059492138226
NT,B,all_eligible,18,30204,0.9048110928939294
NT,B,all_eligible,19,30204,0.905557461107492
NT,B,all_eligible,20,30204,0.906221955480028
NT,B,all_eligible,21,30204,0.9054080204111008
NT,B,all_eligible,22,30204,0.9051943670867527
NT,B,all_eligible,23,30204,0.9056309099185005
NT,B,all_eligible,24,30204,0.9056876007463028
NT,B,all_eligible,25,30204,0.9057318524327251
NT,B,all_eligible,26,30204,0.9057501537989997
NT,B,all_eligible,27,30204,0.9057360112362497
NT,B,all_eligible,28,30204,0.9056885587838043
NT,B,all_eligible,29,30204,0.9061331692997746
NT,B,all_eligible,30,30204,0.9054114995999217
NT,B,all_eligible,31,30204,0.9055353385527392
NT,B,all_eligible,32,30204,0.9056966900448863
NT,B,all_eligible,33,30204,0.9058503684678
NT,B,all_eligible,34,30204,0.9054285776597301
NT,B,all_eligible,35,30204,0.9053556835020119
NT,B,all_eligible,36,30204,0.9053286019522288
NT,B,all_eligible,37,30204,0.9059863747161162
NT,B,all_eligible,38,30204,0.9057124592983139
NT,B,all_eligible,39,30204,0.905237003044025
NT,B,all_eligible,40,30204,0.9054816599526873
NT,B,all_eligible,41,30204,0.9050445251984558
NT,B,all_eligible,42,30204,0.9060296025958721
NT,B,all_eligible,43,30204,0.9057426429603729
NT,B,all_eligible,44,30204,0.9058514821589916
NT,B,all_eligible,45,30204,0.9058090807784074
NT,B,all_eligible,46,30204,0.9056563910852721
NT,B,all_eligible,47,30204,0.9057017871551628
NT,B,all_eligible,48,30204,0.9054946603242743
NT,B,all_eligible,49,30204,0.9054748966902343
NT,B,all_eligible,50,30204,0.9057282723978514
NT,B,all_eligible,51,30204,0.9052054776910028
NT,B,all_eligible,52,30204,0.905570983247787
NT,B,all_eligible,53,30204,0.9056215443894245
NT,B,all_eligible,54,30204,0.9058516948126246
NT,B,all_eligible,55,30204,0.9053774136340812
NT,B,all_eligible,56,30204,0.9062153522558762
NT,B,all_eligible,57,30204,0.905609258709429
NT,B,all_eligible,58,30204,0.9056391157179693
NT,B,all_eligible,59,30204,0.9058104838539244
NT,B,all_eligible,60,30204,0.9053639002630083
NT,B,all_eligible,61,30204,0.9060285064431245
NT,B,all_eligible,62,30204,0.9059923838254788
NT,B,all_eligible,63,30204,0.9055217922970838
NT,B,all_eligible,64,30204,0.9053655992997671
NT,B,all_eligible,65,30204,0.9054318705025839
NT,B,all_eligible,66,30204,0.9052208260217752
NT,B,all_eligible,67,30204,0.9056764265651934
NT,B,all_eligible,68,30204,0.9057891483368443
NT,B,all_eligible,69,30204,0.9059467422173725
NT,B,all_eligible,70,30204,0.90573422012266
NT,B,all_eligible,71,30204,0.9058621192252547
NT,B,all_eligible,72,30204,0.9055782660866423
NT,B,all_eligible,73,30204,0.9054209791288834
NT,B,all_eligible,74,30204,0.9057781495401744
NT,B,all_eligible,75,30204,0.9053829338593182
NT,B,all_eligible,76,30204,0.9056763783344726
NT,B,all_eligible,77,30204,0.9054916042504139
NT,B,all_eligible,78,30204,0.9055218054509168
NT,B,all_eligible,79,30204,0.906149247668277
NT,B,all_eligible,80,30204,0.9051098120561053
NT,B,all_eligible,81,30204,0.9060692614022817
NT,B,all_eligible,82,30204,0.9057562966389975
NT,B,all_eligible,83,30204,0.9057667648977374
NT,B,all_eligible,84,30204,0.9060558159926791
NT,B,all_eligible,85,30204,0.9059346801525374
NT,B,all_eligible,86,30204,0.9054423562997679
NT,B,all_eligible,87,30204,0.9058704324476927
NT,B,all_eligible,88,30204,0.9054497005231771
NT,B,all_eligible,89,30204,0.9058655107218558
NT,B,all_eligible,90,30204,0.9053028292088262
NT,B,all_eligible,91,30204,0.9052888949150982
NT,B,all_eligible,92,30204,0.9057990619422939
NT,B,all_eligible,93,30204,0.9057916672958584
NT,B,all_eligible,94,30204,0.9055787352400183
NT,B,all_eligible,95,30204,0.9053437705139505
NT,B,all_eligible,96,30204,0.9061695330710249
NT,B,all_eligible,97,30204,0.9054909860202641
NT,B,all_eligible,98,30204,0.9062592071350039
NT,B,all_eligible,99,30204,0.9053513405448258
NT,B,af_known_only,0,3614,0.7698699241619859
NT,B,af_known_only,1,3614,0.7658990171959321
NT,B,af_known_only,2,3614,0.771663968046541
NT,B,af_known_only,3,3614,0.7676887735054815
NT,B,af_known_only,4,3614,0.769221275314685
NT,B,af_known_only,5,3614,0.7702303867178276
NT,B,af_known_only,6,3614,0.7706027932326142
NT,B,af_known_only,7,3614,0.7654008928568694
NT,B,af_known_only,8,3614,0.7711885066039375
NT,B,af_known_only,9,3614,0.7741017606926761
NT,B,af_known_only,10,3614,0.7666248423933366
NT,B,af_known_only,11,3614,0.7701741888597163
NT,B,af_known_only,12,3614,0.7715070121757942
NT,B,af_known_only,13,3614,0.7705678801218528
NT,B,af_known_only,14,3614,0.7674880231186044
NT,B,af_known_only,15,3614,0.7696726957117206
NT,B,af_known_only,16,3614,0.7705511892048662
NT,B,af_known_only,17,3614,0.7687439763399361
NT,B,af_known_only,18,3614,0.7679529187513724
NT,B,af_known_only,19,3614,0.7641976155570371
NT,B,af_known_only,20,3614,0.7700625587818877
NT,B,af_known_only,21,3614,0.7621980743275628
NT,B,af_known_only,22,3614,0.7672416406834517
NT,B,af_known_only,23,3614,0.7723201201501019
NT,B,af_known_only,24,3614,0.766940285411618
NT,B,af_known_only,25,3614,0.7681080370899739
NT,B,af_known_only,26,3614,0.7700789434435169
NT,B,af_known_only,27,3614,0.7638549158119334
NT,B,af_known_only,28,3614,0.7736685624894151
NT,B,af_known_only,29,3614,0.7668285022061104
NT,B,af_known_only,30,3614,0.7719523074656788
NT,B,af_known_only,31,3614,0.7681316187525056
NT,B,af_known_only,32,3614,0.7664945307386971
NT,B,af_known_only,33,3614,0.76856941078613
NT,B,af_known_only,34,3614,0.7674671977542907
NT,B,af_known_only,35,3614,0.7711140865520516
NT,B,af_known_only,36,3614,0.7712352105459644
NT,B,af_known_only,37,3614,0.7691987655459047
NT,B,af_known_only,38,3614,0.770737698717617
NT,B,af_known_only,39,3614,0.7683793793367673
NT,B,af_known_only,40,3614,0.7690117966501177
NT,B,af_known_only,41,3614,0.7692877327272744
NT,B,af_known_only,42,3614,0.7719492449121031
NT,B,af_known_only,43,3614,0.774411997369879
NT,B,af_known_only,44,3614,0.7697218496966082
NT,B,af_known_only,45,3614,0.7704253182529112
NT,B,af_known_only,46,3614,0.7728471856204534
NT,B,af_known_only,47,3614,0.7718310303440871
NT,B,af_known_only,48,3614,0.7661282493310617
NT,B,af_known_only,49,3614,0.7746130540121137
NT,B,af_known_only,50,3614,0.7712554233995631
NT,B,af_known_only,51,3614,0.7694999676900598
NT,B,af_known_only,52,3614,0.7665908480486481
NT,B,af_known_only,53,3614,0.7701329975141252
NT,B,af_known_only,54,3614,0.7718419024092803
NT,B,af_known_only,55,3614,0.7651384320154451
NT,B,af_known_only,56,3614,0.7706788976889665
NT,B,af_known_only,57,3614,0.772075268991737
NT,B,af_known_only,58,3614,0.7744749328458564
NT,B,af_known_only,59,3614,0.7702337555267608
NT,B,af_known_only,60,3614,0.774555784260251
NT,B,af_known_only,61,3614,0.7667043156586221
NT,B,af_known_only,62,3614,0.7715953668464488
NT,B,af_known_only,63,3614,0.7723799930725038
NT,B,af_known_only,64,3614,0.7736409995072351
NT,B,af_known_only,65,3614,0.7714117667595948
NT,B,af_known_only,66,3614,0.7708003279382368
NT,B,af_known_only,67,3614,0.7669853049491785
NT,B,af_known_only,68,3614,0.771539475243695
NT,B,af_known_only,69,3614,0.765212698939652
NT,B,af_known_only,70,3614,0.765394308366682
NT,B,af_known_only,71,3614,0.7754237119435609
NT,B,af_known_only,72,3614,0.7714051822694074
NT,B,af_known_only,73,3614,0.7698650240762649
NT,B,af_known_only,74,3614,0.7645098428940641
NT,B,af_known_only,75,3614,0.77391341364778
NT,B,af_known_only,76,3614,0.7675180361436448
NT,B,af_known_only,77,3614,0.768729582338131
NT,B,af_known_only,78,3614,0.7773281608845145
NT,B,af_known_only,79,3614,0.7655103791471952
NT,B,af_known_only,80,3614,0.7717226159475127
NT,B,af_known_only,81,3614,0.7735776046482213
NT,B,af_known_only,82,3614,0.7663729473617479
NT,B,af_known_only,83,3614,0.7738504781718025
NT,B,af_known_only,84,3614,0.7729784160411656
NT,B,af_known_only,85,3614,0.7620875161434856
NT,B,af_known_only,86,3614,0.7639757335504888
NT,B,af_known_only,87,3614,0.770910273611599
NT,B,af_known_only,88,3614,0.7695976631491197
NT,B,af_known_only,89,3614,0.771191569157513
NT,B,af_known_only,90,3614,0.7669611107759317
NT,B,af_known_only,91,3614,0.7649872949964919
NT,B,af_known_only,92,3614,0.7752309241959802
NT,B,af_known_only,93,3614,0.7623221077473724
NT,B,af_known_only,94,3614,0.7684807498601178
NT,B,af_known_only,95,3614,0.7676016438562572
NT,B,af_known_only,96,3614,0.7691707431806886
NT,B,af_known_only,97,3614,0.7718751311155749
NT,B,af_known_only,98,3614,0.7687519389792326
NT,B,af_known_only,99,3614,0.7663283872072237
DNABERT-2 seed 42,B,all_eligible,0,30204,0.6671954814444052
DNABERT-2 seed 42,B,all_eligible,1,30204,0.6676190041738165
DNABERT-2 seed 42,B,all_eligible,2,30204,0.6676581543653511
DNABERT-2 seed 42,B,all_eligible,3,30204,0.6688955770868017
DNABERT-2 seed 42,B,all_eligible,4,30204,0.6675713017985446
DNABERT-2 seed 42,B,all_eligible,5,30204,0.6679569787581908
DNABERT-2 seed 42,B,all_eligible,6,30204,0.6684756760460686
DNABERT-2 seed 42,B,all_eligible,7,30204,0.6676364878101413
DNABERT-2 seed 42,B,all_eligible,8,30204,0.6673865255221805
DNABERT-2 seed 42,B,all_eligible,9,30204,0.6678539973998555
DNABERT-2 seed 42,B,all_eligible,10,30204,0.6668841894102139
DNABERT-2 seed 42,B,all_eligible,11,30204,0.6668698780399407
DNABERT-2 seed 42,B,all_eligible,12,30204,0.6669757532415298
DNABERT-2 seed 42,B,all_eligible,13,30204,0.6666237544789021
DNABERT-2 seed 42,B,all_eligible,14,30204,0.6670895689736227
DNABERT-2 seed 42,B,all_eligible,15,30204,0.6678486328283085
DNABERT-2 seed 42,B,all_eligible,16,30204,0.6677058852405944
DNABERT-2 seed 42,B,all_eligible,17,30204,0.6683160520906518
DNABERT-2 seed 42,B,all_eligible,18,30204,0.6671894043735723
DNABERT-2 seed 42,B,all_eligible,19,30204,0.6681976259401022
DNABERT-2 seed 42,B,all_eligible,20,30204,0.668394696665684
DNABERT-2 seed 42,B,all_eligible,21,30204,0.6654934850731443
DNABERT-2 seed 42,B,all_eligible,22,30204,0.6680417683655263
DNABERT-2 seed 42,B,all_eligible,23,30204,0.6666715094695057
DNABERT-2 seed 42,B,all_eligible,24,30204,0.6672640063372712
DNABERT-2 seed 42,B,all_eligible,25,30204,0.6671267921286271
DNABERT-2 seed 42,B,all_eligible,26,30204,0.6688165247429474
DNABERT-2 seed 42,B,all_eligible,27,30204,0.6671889132971414
DNABERT-2 seed 42,B,all_eligible,28,30204,0.6674807157354796
DNABERT-2 seed 42,B,all_eligible,29,30204,0.667244117741818
DNABERT-2 seed 42,B,all_eligible,30,30204,0.667258543111977
DNABERT-2 seed 42,B,all_eligible,31,30204,0.667625043975456
DNABERT-2 seed 42,B,all_eligible,32,30204,0.667567903725027
DNABERT-2 seed 42,B,all_eligible,33,30204,0.6688334734567314
DNABERT-2 seed 42,B,all_eligible,34,30204,0.6668840907564666
DNABERT-2 seed 42,B,all_eligible,35,30204,0.6669789803152189
DNABERT-2 seed 42,B,all_eligible,36,30204,0.6676381978084276
DNABERT-2 seed 42,B,all_eligible,37,30204,0.667739059207349
DNABERT-2 seed 42,B,all_eligible,38,30204,0.6686823512620252
DNABERT-2 seed 42,B,all_eligible,39,30204,0.6678585924721736
DNABERT-2 seed 42,B,all_eligible,40,30204,0.6677421065119874
DNABERT-2 seed 42,B,all_eligible,41,30204,0.6682029335117063
DNABERT-2 seed 42,B,all_eligible,42,30204,0.6674917430321209
DNABERT-2 seed 42,B,all_eligible,43,30204,0.6669978451040057
DNABERT-2 seed 42,B,all_eligible,44,30204,0.6667901395044663
DNABERT-2 seed 42,B,all_eligible,45,30204,0.6675352931807846
DNABERT-2 seed 42,B,all_eligible,46,30204,0.6679391070837933
DNABERT-2 seed 42,B,all_eligible,47,30204,0.6669278579433744
DNABERT-2 seed 42,B,all_eligible,48,30204,0.6667836415109784
DNABERT-2 seed 42,B,all_eligible,49,30204,0.6675235731156068
DNABERT-2 seed 42,B,all_eligible,50,30204,0.6669987899876741
DNABERT-2 seed 42,B,all_eligible,51,30204,0.6682419960110212
DNABERT-2 seed 42,B,all_eligible,52,30204,0.6669444361575296
DNABERT-2 seed 42,B,all_eligible,53,30204,0.6670626869236396
DNABERT-2 seed 42,B,all_eligible,54,30204,0.6671972703656893
DNABERT-2 seed 42,B,all_eligible,55,30204,0.6671778355774737
DNABERT-2 seed 42,B,all_eligible,56,30204,0.6678091296755891
DNABERT-2 seed 42,B,all_eligible,57,30204,0.667814073324481
DNABERT-2 seed 42,B,all_eligible,58,30204,0.6661153215653531
DNABERT-2 seed 42,B,all_eligible,59,30204,0.6677955724584063
DNABERT-2 seed 42,B,all_eligible,60,30204,0.6680415469426713
DNABERT-2 seed 42,B,all_eligible,61,30204,0.6679298972084077
DNABERT-2 seed 42,B,all_eligible,62,30204,0.6673452202943438
DNABERT-2 seed 42,B,all_eligible,63,30204,0.6671787037304499
DNABERT-2 seed 42,B,all_eligible,64,30204,0.6674024394677707
DNABERT-2 seed 42,B,all_eligible,65,30204,0.6683431643327119
DNABERT-2 seed 42,B,all_eligible,66,30204,0.6677509590415773
DNABERT-2 seed 42,B,all_eligible,67,30204,0.6686780718816985
DNABERT-2 seed 42,B,all_eligible,68,30204,0.6683937868589035
DNABERT-2 seed 42,B,all_eligible,69,30204,0.6675085514383532
DNABERT-2 seed 42,B,all_eligible,70,30204,0.6676330108136258
DNABERT-2 seed 42,B,all_eligible,71,30204,0.6671221225179221
DNABERT-2 seed 42,B,all_eligible,72,30204,0.6672204254963305
DNABERT-2 seed 42,B,all_eligible,73,30204,0.6672721529444916
DNABERT-2 seed 42,B,all_eligible,74,30204,0.6669335601299676
DNABERT-2 seed 42,B,all_eligible,75,30204,0.6678562094361002
DNABERT-2 seed 42,B,all_eligible,76,30204,0.6682059523163734
DNABERT-2 seed 42,B,all_eligible,77,30204,0.6681223290155613
DNABERT-2 seed 42,B,all_eligible,78,30204,0.6667964007289608
DNABERT-2 seed 42,B,all_eligible,79,30204,0.6674790605448307
DNABERT-2 seed 42,B,all_eligible,80,30204,0.6672564034218136
DNABERT-2 seed 42,B,all_eligible,81,30204,0.6675774095616545
DNABERT-2 seed 42,B,all_eligible,82,30204,0.6672994427632969
DNABERT-2 seed 42,B,all_eligible,83,30204,0.6679478368442755
DNABERT-2 seed 42,B,all_eligible,84,30204,0.6672238915313186
DNABERT-2 seed 42,B,all_eligible,85,30204,0.6691099736027126
DNABERT-2 seed 42,B,all_eligible,86,30204,0.6682301159075423
DNABERT-2 seed 42,B,all_eligible,87,30204,0.6675558372755809
DNABERT-2 seed 42,B,all_eligible,88,30204,0.6671171657151973
DNABERT-2 seed 42,B,all_eligible,89,30204,0.6681027780351544
DNABERT-2 seed 42,B,all_eligible,90,30204,0.6687653892172699
DNABERT-2 seed 42,B,all_eligible,91,30204,0.6675781461763008
DNABERT-2 seed 42,B,all_eligible,92,30204,0.6680017982517363
DNABERT-2 seed 42,B,all_eligible,93,30204,0.6676783674220176
DNABERT-2 seed 42,B,all_eligible,94,30204,0.6665154151259363
DNABERT-2 seed 42,B,all_eligible,95,30204,0.667020460927495
DNABERT-2 seed 42,B,all_eligible,96,30204,0.6685592686546037
DNABERT-2 seed 42,B,all_eligible,97,30204,0.6670046960586784
DNABERT-2 seed 42,B,all_eligible,98,30204,0.6689836156908812
DNABERT-2 seed 42,B,all_eligible,99,30204,0.6677708476370305
DNABERT-2 seed 42,B,af_known_only,0,3614,0.6316826067476018
DNABERT-2 seed 42,B,af_known_only,1,3614,0.6317809147173769
DNABERT-2 seed 42,B,af_known_only,2,3614,0.6328987467724514
DNABERT-2 seed 42,B,af_known_only,3,3614,0.6353521584418217
DNABERT-2 seed 42,B,af_known_only,4,3614,0.6399551764658683
DNABERT-2 seed 42,B,af_known_only,5,3614,0.6294215234427757
DNABERT-2 seed 42,B,af_known_only,6,3614,0.6319015793282534
DNABERT-2 seed 42,B,af_known_only,7,3614,0.6288231004741139
DNABERT-2 seed 42,B,af_known_only,8,3614,0.6348388744625602
DNABERT-2 seed 42,B,af_known_only,9,3614,0.6443493283360626
DNABERT-2 seed 42,B,af_known_only,10,3614,0.6332714595425953
DNABERT-2 seed 42,B,af_known_only,11,3614,0.6393751288186598
DNABERT-2 seed 42,B,af_known_only,12,3614,0.6345231251889213
DNABERT-2 seed 42,B,af_known_only,13,3614,0.6327278562829358
DNABERT-2 seed 42,B,af_known_only,14,3614,0.6371633526264
DNABERT-2 seed 42,B,af_known_only,15,3614,0.6266459311372579
DNABERT-2 seed 42,B,af_known_only,16,3614,0.6389359586359263
DNABERT-2 seed 42,B,af_known_only,17,3614,0.6318400220013849
DNABERT-2 seed 42,B,af_known_only,18,3614,0.6343047651189848
DNABERT-2 seed 42,B,af_known_only,19,3614,0.6399873332784115
DNABERT-2 seed 42,B,af_known_only,20,3614,0.6299476701470547
DNABERT-2 seed 42,B,af_known_only,21,3614,0.6310321203681557
DNABERT-2 seed 42,B,af_known_only,22,3614,0.6323395244895565
DNABERT-2 seed 42,B,af_known_only,23,3614,0.6398222616406896
DNABERT-2 seed 42,B,af_known_only,24,3614,0.636928148511798
DNABERT-2 seed 42,B,af_known_only,25,3614,0.6393227591525179
DNABERT-2 seed 42,B,af_known_only,26,3614,0.6251265983084292
DNABERT-2 seed 42,B,af_known_only,27,3614,0.6357867347941918
DNABERT-2 seed 42,B,af_known_only,28,3614,0.6382502528903615
DNABERT-2 seed 42,B,af_known_only,29,3614,0.6247468416650613
DNABERT-2 seed 42,B,af_known_only,30,3614,0.6417403389450544
DNABERT-2 seed 42,B,af_known_only,31,3614,0.6386015277854767
DNABERT-2 seed 42,B,af_known_only,32,3614,0.6341886943384716
DNABERT-2 seed 42,B,af_known_only,33,3614,0.6375820037001773
DNABERT-2 seed 42,B,af_known_only,34,3614,0.6406681389382556
DNABERT-2 seed 42,B,af_known_only,35,3614,0.6339957534632121
DNABERT-2 seed 42,B,af_known_only,36,3614,0.6293351594319453
DNABERT-2 seed 42,B,af_known_only,37,3614,0.639930676037264
DNABERT-2 seed 42,B,af_known_only,38,3614,0.6358433920353395
DNABERT-2 seed 42,B,af_known_only,39,3614,0.640592187609582
DNABERT-2 seed 42,B,af_known_only,40,3614,0.6296257957662647
DNABERT-2 seed 42,B,af_known_only,41,3614,0.6320657321999027
DNABERT-2 seed 42,B,af_known_only,42,3614,0.6342487203885523
DNABERT-2 seed 42,B,af_known_only,43,3614,0.6335382079590255
DNABERT-2 seed 42,B,af_known_only,44,3614,0.6380413867365092
DNABERT-2 seed 42,B,af_known_only,45,3614,0.6278155203477591
DNABERT-2 seed 42,B,af_known_only,46,3614,0.6394274984848016
DNABERT-2 seed 42,B,af_known_only,47,3614,0.637048506867317
DNABERT-2 seed 42,B,af_known_only,48,3614,0.638207989651019
DNABERT-2 seed 42,B,af_known_only,49,3614,0.6311105217396897
DNABERT-2 seed 42,B,af_known_only,50,3614,0.6394982434723967
DNABERT-2 seed 42,B,af_known_only,51,3614,0.636734901381181
DNABERT-2 seed 42,B,af_known_only,52,3614,0.6398721812639709
DNABERT-2 seed 42,B,af_known_only,53,3614,0.6395025310474025
DNABERT-2 seed 42,B,af_known_only,54,3614,0.6307445465874119
DNABERT-2 seed 42,B,af_known_only,55,3614,0.6414362273750026
DNABERT-2 seed 42,B,af_known_only,56,3614,0.6383825552048251
DNABERT-2 seed 42,B,af_known_only,57,3614,0.6361294345392955
DNABERT-2 seed 42,B,af_known_only,58,3614,0.6373798751641911
DNABERT-2 seed 42,B,af_known_only,59,3614,0.6325453280898333
DNABERT-2 seed 42,B,af_known_only,60,3614,0.6449612265404568
DNABERT-2 seed 42,B,af_known_only,61,3614,0.6382018645438678
DNABERT-2 seed 42,B,af_known_only,62,3614,0.6404108844379096
DNABERT-2 seed 42,B,af_known_only,63,3614,0.6344229796870009
DNABERT-2 seed 42,B,af_known_only,64,3614,0.636888947826031
DNABERT-2 seed 42,B,af_known_only,65,3614,0.638345498306561
DNABERT-2 seed 42,B,af_known_only,66,3614,0.6345387442121566
DNABERT-2 seed 42,B,af_known_only,67,3614,0.6346370521819316
DNABERT-2 seed 42,B,af_known_only,68,3614,0.6377951574290353
DNABERT-2 seed 42,B,af_known_only,69,3614,0.6315849112885419
DNABERT-2 seed 42,B,af_known_only,70,3614,0.6389647466395365
DNABERT-2 seed 42,B,af_known_only,71,3614,0.6377290062718035
DNABERT-2 seed 42,B,af_known_only,72,3614,0.6339100019630969
DNABERT-2 seed 42,B,af_known_only,73,3614,0.6347656794321046
DNABERT-2 seed 42,B,af_known_only,74,3614,0.6311423722968754
DNABERT-2 seed 42,B,af_known_only,75,3614,0.6330567745369495
DNABERT-2 seed 42,B,af_known_only,76,3614,0.6309607628698455
DNABERT-2 seed 42,B,af_known_only,77,3614,0.6392520141649228
DNABERT-2 seed 42,B,af_known_only,78,3614,0.6301360171919508
DNABERT-2 seed 42,B,af_known_only,79,3614,0.6389301397841328
DNABERT-2 seed 42,B,af_known_only,80,3614,0.6370252314601429
DNABERT-2 seed 42,B,af_known_only,81,3614,0.6347748670928312
DNABERT-2 seed 42,B,af_known_only,82,3614,0.6381369384080663
DNABERT-2 seed 42,B,af_known_only,83,3614,0.6460784460848162
DNABERT-2 seed 42,B,af_known_only,84,3614,0.6412267487104353
DNABERT-2 seed 42,B,af_known_only,85,3614,0.6288825140134795
DNABERT-2 seed 42,B,af_known_only,86,3614,0.6295455568625854
DNABERT-2 seed 42,B,af_known_only,87,3614,0.6341393872259052
DNABERT-2 seed 42,B,af_known_only,88,3614,0.6290613671422914
DNABERT-2 seed 42,B,af_known_only,89,3614,0.6373195428587529
DNABERT-2 seed 42,B,af_known_only,90,3614,0.6343237529511532
DNABERT-2 seed 42,B,af_known_only,91,3614,0.6341497999080622
DNABERT-2 seed 42,B,af_known_only,92,3614,0.6390930676343519
DNABERT-2 seed 42,B,af_known_only,93,3614,0.6385157762853614
DNABERT-2 seed 42,B,af_known_only,94,3614,0.632364637428876
DNABERT-2 seed 42,B,af_known_only,95,3614,0.6399922333641325
DNABERT-2 seed 42,B,af_known_only,96,3614,0.6398847377336307
DNABERT-2 seed 42,B,af_known_only,97,3614,0.6409679629333016
DNABERT-2 seed 42,B,af_known_only,98,3614,0.6411275219745876
DNABERT-2 seed 42,B,af_known_only,99,3614,0.6281830267768247
DNABERT-2 seed 1,B,all_eligible,0,30204,0.6697960599920716
DNABERT-2 seed 1,B,all_eligible,1,30204,0.6697437121214552
DNABERT-2 seed 1,B,all_eligible,2,30204,0.6696164926335642
DNABERT-2 seed 1,B,all_eligible,3,30204,0.671383109401604
DNABERT-2 seed 1,B,all_eligible,4,30204,0.6700598973815121
DNABERT-2 seed 1,B,all_eligible,5,30204,0.6696639538552315
DNABERT-2 seed 1,B,all_eligible,6,30204,0.6704063868804301
DNABERT-2 seed 1,B,all_eligible,7,30204,0.6701544690559674
DNABERT-2 seed 1,B,all_eligible,8,30204,0.6697315229029015
DNABERT-2 seed 1,B,all_eligible,9,30204,0.6703809977904893
DNABERT-2 seed 1,B,all_eligible,10,30204,0.6691931058270937
DNABERT-2 seed 1,B,all_eligible,11,30204,0.6694462316118842
DNABERT-2 seed 1,B,all_eligible,12,30204,0.6699792556161737
DNABERT-2 seed 1,B,all_eligible,13,30204,0.6703884603983953
DNABERT-2 seed 1,B,all_eligible,14,30204,0.670304278059682
DNABERT-2 seed 1,B,all_eligible,15,30204,0.6709175777142922
DNABERT-2 seed 1,B,all_eligible,16,30204,0.6708565833908025
DNABERT-2 seed 1,B,all_eligible,17,30204,0.6702425208138799
DNABERT-2 seed 1,B,all_eligible,18,30204,0.6699647140538235
DNABERT-2 seed 1,B,all_eligible,19,30204,0.6705065840107864
DNABERT-2 seed 1,B,all_eligible,20,30204,0.6704334508917694
DNABERT-2 seed 1,B,all_eligible,21,30204,0.6694354345073199
DNABERT-2 seed 1,B,all_eligible,22,30204,0.6705480427000077
DNABERT-2 seed 1,B,all_eligible,23,30204,0.6700959125761885
DNABERT-2 seed 1,B,all_eligible,24,30204,0.670057330191777
DNABERT-2 seed 1,B,all_eligible,25,30204,0.6697696295570205
DNABERT-2 seed 1,B,all_eligible,26,30204,0.6705231052249988
